Laptop_Name,Model_Name,Laptop_Gen,Ram,Rom,Color,Weight_In_Kg,Core,Review,Price,Offer,Rating,Price_In_Thousands,Price_Category,Processor_Brand,Processor_Types,Has_Offer,Value_for_Money
Dell,14,13Th Gen,8,1024,White,2.4,AMD Ryzen 7,719,116208,25.475,3.2,116.208,Premium,AMD,Ryzen 7,1,36315.0
Dell,Inspiron,11Th Gen,32,256,White,2.5,AMD Ryzen 5,659,176320,28.55,2.8,176.32,Premium,AMD,Ryzen 5,1,62971.42857142857
Hp,15,11Th Gen,4,256,Grey,1.33,AMD Ryzen 5,425,157673,0.5,3.7,157.673,Premium,AMD,Ryzen 5,1,42614.32432432432
Lenovo,Inspiron,12Th Gen,32,256,Grey,2.19,AMD Ryzen 3,477,187769,28.34,4.9,187.769,Premium,AMD,Ryzen 3,1,38320.20408163265
Asus,15,12Th Gen,8,256,Black,1.98,AMD Ryzen 5,852,104056,43.71,3.0,104.056,Premium,AMD,Ryzen 5,1,34685.333333333336
Hp,X1,10Th Gen,32,512,Black,2.49,AMD Ryzen 3,415,102660,25.77,4.2,102.66,Premium,AMD,Ryzen 3,1,24442.85714285714
Hp,14,10Th Gen,4,512,White,1.6,Intel Core I5,548,32595,22.77,3.3,32.595,Budget,Intel,i5,1,9877.272727272728
Hp,16,10Th Gen,32,256,Blue,2.37,AMD Ryzen 3,503,179992,25.77,3.0,179.992,Premium,AMD,Ryzen 3,1,59997.333333333336
Dell,15,12Th Gen,4,512,Grey,2.9,AMD Ryzen 3,870,128301,23.725,2.8,128.301,Premium,AMD,Ryzen 3,1,45821.78571428572
Dell,14,13Th Gen,8,1024,Blue,1.44,Intel Core I5,536,49005,35.46,4.9,49.005,Mid-Range,Intel,i5,1,10001.020408163264
Hp,14,13Th Gen,16,256,Grey,2.81,AMD Ryzen 5,959,40952,11.33,2.7,40.952,Mid-Range,AMD,Ryzen 5,1,15167.407407407407
Dell,Vivobook,10Th Gen,4,512,Silver,2.33,AMD Ryzen 5,732,86312,24.615000000000002,3.5,86.312,Premium,AMD,Ryzen 5,1,24660.571428571428
Asus,15,12Th Gen,4,1024,Grey,1.87,AMD Ryzen 5,537,92537,17.74,2.6,92.537,Premium,AMD,Ryzen 5,1,35591.153846153844
Acer,15,13Th Gen,8,256,Grey,1.22,Intel Core I3,880,198314,28.02,4.8,198.314,Premium,Intel,i3,1,41315.41666666667
Dell,15,12Th Gen,12,1024,Grey,2.7,AMD Ryzen 3,678,102357,36.9,3.2,102.357,Premium,AMD,Ryzen 3,1,31986.5625
Acer,X1,11Th Gen,12,256,Black,2.01,Intel Core I5,710,155024,23.205,2.6,155.024,Premium,Intel,i5,1,59624.61538461538
Asus,14,12Th Gen,4,512,Black,2.31,AMD Ryzen 3,901,186615,15.9,2.9,186.615,Premium,AMD,Ryzen 3,1,64350.0
Acer,16,11Th Gen,4,1024,White,1.66,AMD Ryzen 5,560,96513,48.58,2.6,96.513,Premium,AMD,Ryzen 5,1,37120.38461538462
Hp,Inspiron,10Th Gen,12,1024,Grey,2.68,AMD Ryzen 7,786,47853,27.015,3.8,47.853,Mid-Range,AMD,Ryzen 7,1,12592.894736842105
Hp,15,10Th Gen,16,512,Black,1.68,Intel Core I7,248,128467,25.89,2.8,128.467,Premium,Intel,i7,1,45881.071428571435
Lenovo,14,12Th Gen,12,512,Silver,2.16,AMD Ryzen 7,379,131062,29.32,4.6,131.062,Premium,AMD,Ryzen 7,1,28491.739130434784
Asus,15,12Th Gen,32,1024,Silver,2.83,AMD Ryzen 5,394,112751,29.23,3.1,112.751,Premium,AMD,Ryzen 5,1,36371.290322580644
Asus,Inspiron,13Th Gen,16,1024,Grey,1.34,AMD Ryzen 3,657,69228,20.36,4.6,69.228,Mid-Range,AMD,Ryzen 3,1,15049.565217391306
Hp,X1,12Th Gen,16,512,Black,2.04,Intel Core I7,559,185947,21.96,3.4,185.947,Premium,Intel,i7,1,54690.29411764706
Acer,Inspiron,10Th Gen,32,256,Silver,2.59,Intel Core I3,709,149611,27.9,3.7,149.611,Premium,Intel,i3,1,40435.40540540541
Dell,15,10Th Gen,4,1024,Grey,1.66,AMD Ryzen 3,463,55381,24.615000000000002,2.8,55.381,Mid-Range,AMD,Ryzen 3,1,19778.928571428572
Lenovo,16,11Th Gen,32,512,Black,2.23,Intel Core I7,377,126097,26.55,3.5,126.097,Premium,Intel,i7,1,36027.71428571428
Acer,16,11Th Gen,8,1024,Silver,1.35,AMD Ryzen 3,910,188804,5.62,2.6,188.804,Premium,AMD,Ryzen 3,1,72616.92307692308
Asus,Vivobook,11Th Gen,4,1024,Grey,2.03,Intel Core I3,852,131828,25.8,3.2,131.828,Premium,Intel,i3,1,41196.25
Hp,Inspiron,13Th Gen,8,256,Grey,1.42,Intel Core I5,634,64680,23.41,2.9,64.68,Mid-Range,Intel,i5,1,22303.44827586207
Lenovo,15,10Th Gen,12,1024,Silver,1.99,Intel Core I5,505,124243,21.19,3.8,124.243,Premium,Intel,i5,1,32695.526315789477
Lenovo,X1,10Th Gen,8,1024,Silver,2.6,Intel Core I3,167,68314,22.8,3.8,68.314,Mid-Range,Intel,i3,1,17977.368421052633
Asus,15,12Th Gen,16,256,Grey,1.64,AMD Ryzen 7,488,195614,22.82,2.7,195.614,Premium,AMD,Ryzen 7,1,72449.62962962962
Dell,X1,12Th Gen,4,256,Blue,1.58,Intel Core I7,565,185969,20.22,2.6,185.969,Premium,Intel,i7,1,71526.53846153845
Lenovo,Inspiron,10Th Gen,12,1024,White,2.05,AMD Ryzen 5,494,125013,47.24,3.2,125.013,Premium,AMD,Ryzen 5,1,39066.5625
Asus,Inspiron,11Th Gen,8,512,Blue,1.61,AMD Ryzen 5,597,167117,28.134999999999998,4.3,167.117,Premium,AMD,Ryzen 5,1,38864.41860465117
Hp,16,11Th Gen,8,1024,Grey,1.61,AMD Ryzen 3,740,128078,24.66,4.7,128.078,Premium,AMD,Ryzen 3,1,27250.638297872338
Hp,Vivobook,11Th Gen,4,256,Silver,1.47,AMD Ryzen 7,334,90660,3.76,3.6,90.66,Premium,AMD,Ryzen 7,1,25183.333333333332
Asus,Inspiron,13Th Gen,12,1024,Blue,1.43,Intel Core I3,347,193303,27.14,2.7,193.303,Premium,Intel,i3,1,71593.7037037037
Asus,Inspiron,10Th Gen,4,1024,Silver,2.12,AMD Ryzen 3,345,138421,26.604999999999997,3.5,138.421,Premium,AMD,Ryzen 3,1,39548.857142857145
Acer,Inspiron,13Th Gen,8,1024,White,2.82,Intel Core I5,539,83558,48.2,4.8,83.558,Premium,Intel,i5,1,17407.916666666668
Lenovo,Inspiron,13Th Gen,32,1024,White,2.28,Intel Core I3,475,33431,26.22,4.8,33.431,Budget,Intel,i3,1,6964.791666666667
Dell,16,10Th Gen,32,512,Silver,1.97,Intel Core I3,423,103996,25.39,3.8,103.996,Premium,Intel,i3,1,27367.368421052633
Lenovo,15,10Th Gen,8,256,Black,1.4,AMD Ryzen 5,881,37273,22.8,5.0,37.273,Budget,AMD,Ryzen 5,1,7454.6
Asus,16,13Th Gen,16,1024,Silver,2.82,Intel Core I5,537,76881,26.4,3.7,76.881,Mid-Range,Intel,i5,1,20778.648648648646
Acer,X1,10Th Gen,12,1024,Grey,2.69,Intel Core I5,354,119760,25.310000000000002,4.3,119.76,Premium,Intel,i5,1,27851.162790697676
Asus,15,12Th Gen,16,512,Blue,1.72,Intel Core I3,859,156266,39.72,4.0,156.266,Premium,Intel,i3,1,39066.5
Dell,Vivobook,13Th Gen,12,1024,Blue,1.56,Intel Core I5,148,34193,8.5,3.0,34.193,Budget,Intel,i5,1,11397.666666666666
Lenovo,15,10Th Gen,12,256,Silver,1.75,AMD Ryzen 7,225,144559,33.5,3.0,144.559,Premium,AMD,Ryzen 7,1,48186.333333333336
Asus,X1,11Th Gen,8,256,Silver,1.24,AMD Ryzen 3,498,104725,28.134999999999998,2.9,104.725,Premium,AMD,Ryzen 3,1,36112.06896551724
Asus,Vivobook,13Th Gen,8,512,Silver,2.93,Intel Core I7,535,32387,22.75,3.0,32.387,Budget,Intel,i7,1,10795.666666666666
Acer,Inspiron,11Th Gen,32,512,Silver,2.11,Intel Core I7,494,92155,25.23,4.6,92.155,Premium,Intel,i7,1,20033.695652173916
Acer,14,11Th Gen,32,1024,Blue,2.4,Intel Core I7,408,129668,28.66,4.9,129.668,Premium,Intel,i7,1,26462.85714285714
Hp,15,12Th Gen,12,256,Black,2.14,AMD Ryzen 7,452,133562,28.565,3.2,133.562,Premium,AMD,Ryzen 7,1,41738.125
Dell,15,11Th Gen,8,1024,Silver,2.39,Intel Core I3,582,198226,23.33,4.5,198.226,Premium,Intel,i3,1,44050.22222222222
Asus,X1,10Th Gen,12,512,Blue,1.68,AMD Ryzen 7,582,148732,0.29,2.7,148.732,Premium,AMD,Ryzen 7,1,55085.92592592592
Acer,Vivobook,10Th Gen,8,512,Black,2.48,AMD Ryzen 7,866,103602,14.1,4.9,103.602,Premium,AMD,Ryzen 7,1,21143.26530612245
Hp,15,11Th Gen,16,512,Blue,2.33,AMD Ryzen 3,503,114917,31.3,3.0,114.917,Premium,AMD,Ryzen 3,1,38305.666666666664
Asus,16,12Th Gen,4,1024,White,1.24,Intel Core I3,565,125327,28.81,2.8,125.327,Premium,Intel,i3,1,44759.64285714286
Dell,X1,10Th Gen,12,512,White,1.69,Intel Core I7,463,127532,16.56,2.8,127.532,Premium,Intel,i7,1,45547.14285714286
Hp,Vivobook,12Th Gen,4,256,Silver,1.38,Intel Core I7,567,71713,23.95,2.7,71.713,Mid-Range,Intel,i7,1,26560.37037037037
Acer,Vivobook,11Th Gen,4,256,Silver,1.56,AMD Ryzen 3,446,28588,23.67,2.9,28.588,Budget,AMD,Ryzen 3,1,9857.931034482759
Asus,15,11Th Gen,12,512,Silver,2.08,AMD Ryzen 7,120,111008,34.5,3.4,111.008,Premium,AMD,Ryzen 7,1,32649.411764705885
Lenovo,16,10Th Gen,32,1024,White,2.6,AMD Ryzen 7,379,110341,27.57,4.6,110.341,Premium,AMD,Ryzen 7,1,23987.17391304348
Hp,X1,12Th Gen,4,512,Blue,2.73,AMD Ryzen 3,170,173039,23.95,2.6,173.039,Premium,AMD,Ryzen 3,1,66553.46153846153
Acer,Vivobook,11Th Gen,16,1024,Blue,2.96,AMD Ryzen 3,541,62995,22.12,4.8,62.995,Mid-Range,AMD,Ryzen 3,1,13123.958333333334
Hp,Inspiron,11Th Gen,12,1024,White,2.42,Intel Core I5,404,20843,24.130000000000003,3.2,20.843,Budget,Intel,i5,1,6513.4375
Hp,15,11Th Gen,4,256,White,2.92,AMD Ryzen 5,517,141850,24.674999999999997,4.2,141.85,Premium,AMD,Ryzen 5,1,33773.80952380952
Hp,16,10Th Gen,16,256,Silver,2.72,AMD Ryzen 7,570,186220,19.45,3.6,186.22,Premium,AMD,Ryzen 7,1,51727.777777777774
Asus,15,13Th Gen,16,256,Black,2.08,AMD Ryzen 3,537,184975,16.15,3.7,184.975,Premium,AMD,Ryzen 3,1,49993.24324324324
Lenovo,Vivobook,11Th Gen,4,1024,Grey,1.51,AMD Ryzen 5,154,28424,23.79,4.2,28.424,Budget,AMD,Ryzen 5,1,6767.619047619048
Dell,Inspiron,11Th Gen,16,1024,Blue,2.18,Intel Core I3,302,102835,21.994999999999997,4.2,102.835,Premium,Intel,i3,1,24484.52380952381
Acer,15,13Th Gen,16,1024,Grey,1.45,AMD Ryzen 3,559,60092,22.73,4.7,60.092,Mid-Range,AMD,Ryzen 3,1,12785.531914893616
Hp,Inspiron,12Th Gen,4,512,White,2.47,Intel Core I5,340,104132,47.17,5.0,104.132,Premium,Intel,i5,1,20826.4
Lenovo,16,10Th Gen,16,256,Grey,1.94,AMD Ryzen 7,966,122094,25.32,4.1,122.094,Premium,AMD,Ryzen 7,1,29779.024390243903
Hp,16,12Th Gen,12,512,Black,1.55,AMD Ryzen 7,411,114478,45.01,3.2,114.478,Premium,AMD,Ryzen 7,1,35774.375
Asus,Inspiron,13Th Gen,12,512,Silver,2.25,Intel Core I5,537,138260,23.33,3.7,138.26,Premium,Intel,i5,1,37367.56756756757
Dell,14,10Th Gen,12,256,Grey,1.31,Intel Core I3,342,175183,14.25,3.7,175.183,Premium,Intel,i3,1,47346.75675675675
Lenovo,Vivobook,13Th Gen,16,1024,White,1.63,AMD Ryzen 3,466,169447,18.07,4.8,169.447,Premium,AMD,Ryzen 3,1,35301.458333333336
Dell,Vivobook,12Th Gen,16,1024,Black,1.84,Intel Core I7,451,63819,24.57,2.9,63.819,Mid-Range,Intel,i7,1,22006.55172413793
Hp,Inspiron,13Th Gen,12,512,Silver,2.25,Intel Core I7,512,116291,24.39,4.0,116.291,Premium,Intel,i7,1,29072.75
Hp,15,12Th Gen,8,512,Black,2.71,AMD Ryzen 7,782,147960,49.62,3.7,147.96,Premium,AMD,Ryzen 7,1,39989.18918918919
Dell,15,10Th Gen,12,512,Black,1.73,Intel Core I7,498,94860,28.87,4.6,94.86,Premium,Intel,i7,1,20621.739130434784
Hp,14,13Th Gen,16,1024,Black,2.97,Intel Core I3,817,127432,29.63,3.4,127.432,Premium,Intel,i3,1,37480.0
Asus,15,10Th Gen,4,1024,Black,2.96,Intel Core I5,599,128681,2.2,4.8,128.681,Premium,Intel,i5,1,26808.541666666668
Acer,X1,13Th Gen,12,1024,Grey,1.69,AMD Ryzen 7,559,162196,28.17,4.7,162.196,Premium,AMD,Ryzen 7,1,34509.78723404255
Asus,15,13Th Gen,4,1024,Black,1.48,Intel Core I5,490,30747,31.42,3.2,30.747,Budget,Intel,i5,1,9608.4375
Acer,Vivobook,11Th Gen,4,1024,Silver,2.85,AMD Ryzen 7,120,101589,22.22,3.2,101.589,Premium,AMD,Ryzen 7,1,31746.5625
Dell,X1,13Th Gen,32,256,Silver,2.8,Intel Core I3,530,129706,5.17,2.7,129.706,Premium,Intel,i3,1,48039.259259259255
Asus,Vivobook,11Th Gen,16,512,White,2.24,AMD Ryzen 3,772,109661,2.74,2.9,109.661,Premium,AMD,Ryzen 3,1,37814.137931034486
Asus,16,12Th Gen,4,256,Black,2.98,AMD Ryzen 5,324,140435,24.3,4.1,140.435,Premium,AMD,Ryzen 5,1,34252.439024390245
Acer,16,11Th Gen,8,256,Blue,1.29,Intel Core I7,779,131137,19.94,3.0,131.137,Premium,Intel,i7,1,43712.333333333336
Dell,14,10Th Gen,4,256,Blue,1.86,AMD Ryzen 3,463,119989,24.615000000000002,2.8,119.989,Premium,AMD,Ryzen 3,1,42853.21428571429
Lenovo,Inspiron,11Th Gen,8,512,Silver,2.01,Intel Core I7,520,157566,6.7,2.9,157.566,Premium,Intel,i7,1,54333.10344827586
Asus,15,11Th Gen,8,1024,Silver,2.14,Intel Core I3,434,188359,28.134999999999998,3.4,188.359,Premium,Intel,i3,1,55399.705882352944
Acer,Inspiron,11Th Gen,8,1024,White,1.95,Intel Core I5,446,44277,6.02,2.9,44.277,Mid-Range,Intel,i5,1,15267.931034482759
Hp,X1,11Th Gen,4,512,Blue,2.66,AMD Ryzen 7,563,38446,30.95,3.1,38.446,Budget,AMD,Ryzen 7,1,12401.935483870968
Lenovo,15,11Th Gen,8,256,Black,1.91,AMD Ryzen 7,542,98946,12.09,2.6,98.946,Premium,AMD,Ryzen 7,1,38056.153846153844
Hp,15,13Th Gen,8,256,Blue,1.44,Intel Core I5,428,122301,25.4,4.4,122.301,Premium,Intel,i5,1,27795.681818181816
Hp,X1,11Th Gen,32,256,White,1.57,AMD Ryzen 3,503,63400,30.42,3.0,63.4,Mid-Range,AMD,Ryzen 3,1,21133.333333333332
Asus,16,13Th Gen,32,256,White,2.24,AMD Ryzen 3,508,118683,22.26,4.4,118.683,Premium,AMD,Ryzen 3,1,26973.40909090909
Acer,16,10Th Gen,4,256,Blue,2.28,Intel Core I7,586,123504,29.36,3.8,123.504,Premium,Intel,i7,1,32501.05263157895
Asus,15,10Th Gen,4,512,Grey,2.7,AMD Ryzen 3,508,112624,30.29,4.4,112.624,Premium,AMD,Ryzen 3,1,25596.363636363636
Hp,Inspiron,10Th Gen,4,1024,Black,2.35,Intel Core I7,206,86432,2.72,4.3,86.432,Premium,Intel,i7,1,20100.465116279072
Acer,16,12Th Gen,8,256,Grey,1.71,AMD Ryzen 7,385,123640,22.38,2.6,123.64,Premium,AMD,Ryzen 7,1,47553.84615384615
Dell,16,13Th Gen,32,1024,Silver,2.61,Intel Core I7,595,187790,24.424999999999997,3.6,187.79,Premium,Intel,i7,1,52163.88888888889
Acer,Inspiron,12Th Gen,16,1024,Blue,2.24,Intel Core I3,562,143138,26.59,2.7,143.138,Premium,Intel,i3,1,53014.07407407407
Lenovo,14,12Th Gen,12,256,Blue,2.95,Intel Core I7,568,152016,29.68,4.5,152.016,Premium,Intel,i7,1,33781.333333333336
Dell,16,13Th Gen,4,512,Black,2.89,Intel Core I5,653,74052,40.29,4.8,74.052,Mid-Range,Intel,i5,1,15427.5
Hp,14,11Th Gen,12,512,Grey,1.98,AMD Ryzen 3,562,125180,24.130000000000003,3.5,125.18,Premium,AMD,Ryzen 3,1,35765.71428571428
Dell,X1,13Th Gen,32,512,Black,2.57,AMD Ryzen 5,473,66848,24.424999999999997,3.3,66.848,Mid-Range,AMD,Ryzen 5,1,20256.9696969697
Asus,15,13Th Gen,12,256,White,2.22,AMD Ryzen 3,819,187102,27.14,4.8,187.102,Premium,AMD,Ryzen 3,1,38979.583333333336
Dell,14,10Th Gen,8,1024,Grey,2.57,Intel Core I7,559,78358,24.06,3.9,78.358,Mid-Range,Intel,i7,1,20091.79487179487
Dell,15,13Th Gen,12,512,Blue,1.68,Intel Core I5,122,197937,23.36,4.7,197.937,Premium,Intel,i5,1,42114.255319148935
Acer,Inspiron,12Th Gen,12,1024,Silver,2.84,AMD Ryzen 3,474,101329,23.06,3.4,101.329,Premium,AMD,Ryzen 3,1,29802.64705882353
Hp,15,10Th Gen,8,512,White,2.23,AMD Ryzen 5,457,21569,26.66,4.6,21.569,Budget,AMD,Ryzen 5,1,4688.913043478261
Lenovo,14,10Th Gen,32,256,Grey,2.58,Intel Core I7,357,91971,27.57,2.6,91.971,Premium,Intel,i7,1,35373.46153846154
Dell,Vivobook,13Th Gen,8,256,Grey,2.79,AMD Ryzen 3,414,85153,37.16,4.1,85.153,Premium,AMD,Ryzen 3,1,20769.024390243903
Dell,X1,11Th Gen,32,256,Black,1.35,Intel Core I3,251,82502,28.55,5.0,82.502,Premium,Intel,i3,1,16500.4
Asus,Inspiron,12Th Gen,8,256,Grey,1.3,Intel Core I3,444,197044,8.74,4.0,197.044,Premium,Intel,i3,1,49261.0
Asus,16,11Th Gen,8,256,Grey,1.6,Intel Core I3,604,31741,43.63,3.6,31.741,Budget,Intel,i3,1,8816.944444444443
Asus,Vivobook,10Th Gen,4,256,Grey,1.76,Intel Core I3,490,48061,26.604999999999997,3.2,48.061,Mid-Range,Intel,i3,1,15019.0625
Hp,Inspiron,12Th Gen,32,256,Blue,1.5,AMD Ryzen 5,512,182538,23.42,4.0,182.538,Premium,AMD,Ryzen 5,1,45634.5
Lenovo,X1,13Th Gen,16,256,White,2.16,AMD Ryzen 3,963,139202,22.32,3.8,139.202,Premium,AMD,Ryzen 3,1,36632.10526315789
Dell,15,13Th Gen,16,1024,Silver,1.47,AMD Ryzen 7,872,29370,10.15,5.0,29.37,Budget,AMD,Ryzen 7,1,5874.0
Acer,Inspiron,10Th Gen,32,256,Black,2.21,AMD Ryzen 7,639,165557,3.55,4.0,165.557,Premium,AMD,Ryzen 7,1,41389.25
Dell,Inspiron,10Th Gen,32,512,Silver,1.46,Intel Core I7,521,136004,24.93,3.3,136.004,Premium,Intel,i7,1,41213.333333333336
Asus,X1,12Th Gen,8,512,White,2.67,Intel Core I7,565,165893,41.8,2.8,165.893,Premium,Intel,i7,1,59247.50000000001
Acer,Vivobook,12Th Gen,12,256,Blue,2.87,AMD Ryzen 7,795,51578,23.06,2.6,51.578,Mid-Range,AMD,Ryzen 7,1,19837.69230769231
Lenovo,X1,12Th Gen,8,512,Blue,1.78,Intel Core I5,539,53762,27.51,3.7,53.762,Mid-Range,Intel,i5,1,14530.27027027027
Hp,16,11Th Gen,16,1024,Silver,1.85,Intel Core I5,411,81332,31.3,3.2,81.332,Premium,Intel,i5,1,25416.25
Dell,14,12Th Gen,4,1024,Silver,2.97,AMD Ryzen 5,565,144503,23.725,2.6,144.503,Premium,AMD,Ryzen 5,1,55578.07692307692
Lenovo,14,10Th Gen,32,1024,Grey,1.55,Intel Core I5,629,175150,23.1,2.7,175.15,Premium,Intel,i5,1,64870.370370370365
Acer,16,13Th Gen,4,1024,Black,2.12,Intel Core I5,560,103355,26.689999999999998,2.6,103.355,Premium,Intel,i5,1,39751.92307692308
Asus,15,12Th Gen,16,512,White,2.68,AMD Ryzen 3,974,181565,49.37,4.2,181.565,Premium,AMD,Ryzen 3,1,43229.7619047619
Dell,15,12Th Gen,4,1024,White,1.43,AMD Ryzen 3,696,98542,23.725,3.5,98.542,Premium,AMD,Ryzen 3,1,28154.85714285714
Dell,X1,12Th Gen,16,1024,Silver,2.73,Intel Core I7,346,44168,47.58,2.6,44.168,Mid-Range,Intel,i7,1,16987.69230769231
Hp,X1,13Th Gen,12,256,Grey,2.76,AMD Ryzen 3,457,46428,24.39,4.6,46.428,Mid-Range,AMD,Ryzen 3,1,10093.04347826087
Acer,15,13Th Gen,4,1024,Grey,1.48,Intel Core I5,354,129256,26.689999999999998,4.3,129.256,Premium,Intel,i5,1,30059.53488372093
Dell,15,11Th Gen,32,512,Blue,2.63,AMD Ryzen 7,291,52761,31.09,2.8,52.761,Mid-Range,AMD,Ryzen 7,1,18843.214285714286
Dell,16,10Th Gen,32,256,Silver,1.86,Intel Core I5,565,23723,25.39,2.6,23.723,Budget,Intel,i5,1,9124.23076923077
Dell,Inspiron,11Th Gen,16,512,Blue,1.89,AMD Ryzen 3,475,123996,0.91,4.9,123.996,Premium,AMD,Ryzen 3,1,25305.30612244898
Asus,14,11Th Gen,4,1024,White,2.48,AMD Ryzen 5,498,141074,48.31,2.9,141.074,Premium,AMD,Ryzen 5,1,48646.206896551725
Dell,X1,11Th Gen,16,512,White,1.92,AMD Ryzen 7,551,145894,27.56,4.7,145.894,Premium,AMD,Ryzen 7,1,31041.27659574468
Dell,Vivobook,13Th Gen,4,1024,Blue,1.62,Intel Core I3,935,101200,46.73,2.9,101.2,Premium,Intel,i3,1,34896.551724137935
Hp,X1,11Th Gen,4,1024,Silver,2.7,AMD Ryzen 7,114,43498,24.674999999999997,2.7,43.498,Mid-Range,AMD,Ryzen 7,1,16110.370370370369
Acer,16,10Th Gen,16,1024,Blue,1.22,Intel Core I5,627,132261,27.48,4.2,132.261,Premium,Intel,i5,1,31490.714285714283
Lenovo,16,12Th Gen,8,1024,Blue,1.51,AMD Ryzen 7,995,54972,27.51,2.9,54.972,Mid-Range,AMD,Ryzen 7,1,18955.862068965518
Asus,16,10Th Gen,8,256,White,1.88,AMD Ryzen 3,417,139104,25.5,4.7,139.104,Premium,AMD,Ryzen 3,1,29596.59574468085
Hp,14,12Th Gen,4,1024,Black,1.24,Intel Core I5,319,139679,16.48,4.4,139.679,Premium,Intel,i5,1,31745.22727272727
Lenovo,16,10Th Gen,4,1024,Black,2.17,Intel Core I3,592,95139,5.04,3.4,95.139,Premium,Intel,i3,1,27982.058823529413
Dell,X1,13Th Gen,32,256,Black,1.71,Intel Core I5,973,87542,9.4,3.0,87.542,Premium,Intel,i5,1,29180.666666666668
Acer,15,10Th Gen,4,256,Silver,2.94,AMD Ryzen 5,612,88606,7.32,4.8,88.606,Premium,AMD,Ryzen 5,1,18459.583333333336
Lenovo,X1,11Th Gen,8,1024,White,2.28,Intel Core I7,568,38058,41.38,4.5,38.058,Budget,Intel,i7,1,8457.333333333334
Asus,14,13Th Gen,4,512,White,1.23,AMD Ryzen 3,889,117278,31.42,3.4,117.278,Premium,AMD,Ryzen 3,1,34493.529411764706
Asus,15,12Th Gen,4,1024,Silver,1.45,AMD Ryzen 3,461,30006,41.25,5.0,30.006,Budget,AMD,Ryzen 3,1,6001.2
Asus,Inspiron,10Th Gen,4,512,Grey,2.63,Intel Core I7,394,169429,15.66,3.1,169.429,Premium,Intel,i7,1,54654.51612903226
Lenovo,16,13Th Gen,16,256,White,1.23,AMD Ryzen 3,512,64930,22.32,2.7,64.93,Mid-Range,AMD,Ryzen 3,1,24048.148148148146
Asus,15,10Th Gen,12,512,Grey,1.74,AMD Ryzen 3,535,40244,40.46,3.0,40.244,Mid-Range,AMD,Ryzen 3,1,13414.666666666666
Acer,Vivobook,13Th Gen,32,1024,White,2.38,Intel Core I5,479,51687,19.96,3.0,51.687,Mid-Range,Intel,i5,1,17229.0
Acer,14,12Th Gen,12,256,Silver,1.96,Intel Core I5,171,110483,23.06,4.8,110.483,Premium,Intel,i5,1,23017.291666666668
Dell,16,10Th Gen,12,512,Blue,1.83,Intel Core I5,594,112894,28.87,3.5,112.894,Premium,Intel,i5,1,32255.428571428572
Acer,14,13Th Gen,4,512,Black,2.5,AMD Ryzen 5,574,152125,31.46,3.6,152.125,Premium,AMD,Ryzen 5,1,42256.944444444445
Asus,Vivobook,10Th Gen,16,512,Blue,1.83,Intel Core I7,537,108758,19.795,3.7,108.758,Premium,Intel,i7,1,29394.054054054053
Dell,16,11Th Gen,4,512,Grey,1.35,AMD Ryzen 3,532,30192,8.75,4.6,30.192,Budget,AMD,Ryzen 3,1,6563.478260869566
Hp,16,10Th Gen,16,256,Black,2.14,AMD Ryzen 7,634,198366,20.0,2.9,198.366,Premium,AMD,Ryzen 7,1,68402.06896551725
Lenovo,Vivobook,12Th Gen,8,512,Blue,2.52,Intel Core I5,475,180780,27.51,4.8,180.78,Premium,Intel,i5,1,37662.5
Hp,X1,12Th Gen,8,1024,Black,1.77,Intel Core I5,828,182056,17.41,4.8,182.056,Premium,Intel,i5,1,37928.333333333336
Hp,Vivobook,11Th Gen,12,512,White,1.74,AMD Ryzen 7,554,100787,21.93,3.8,100.787,Premium,AMD,Ryzen 7,1,26522.894736842107
Dell,Vivobook,12Th Gen,8,512,Silver,1.92,Intel Core I3,379,167381,11.37,2.8,167.381,Premium,Intel,i3,1,59778.92857142857
Acer,15,12Th Gen,4,256,Blue,1.38,Intel Core I3,413,121312,16.35,2.8,121.312,Premium,Intel,i3,1,43325.71428571429
Asus,15,10Th Gen,12,1024,Silver,1.98,Intel Core I3,444,92587,24.84,2.8,92.587,Premium,Intel,i3,1,33066.78571428572
Dell,X1,10Th Gen,12,256,Black,2.52,Intel Core I5,540,162060,34.28,5.0,162.06,Premium,Intel,i5,1,32412.0
Asus,X1,11Th Gen,8,256,White,2.33,Intel Core I5,604,47509,28.134999999999998,3.6,47.509,Mid-Range,Intel,i5,1,13196.944444444443
Lenovo,14,10Th Gen,8,256,Silver,2.3,Intel Core I3,520,45117,42.16,2.9,45.117,Mid-Range,Intel,i3,1,15557.586206896553
Hp,Vivobook,10Th Gen,16,256,Blue,2.25,Intel Core I5,563,180222,39.08,3.0,180.222,Premium,Intel,i5,1,60074.0
Lenovo,15,11Th Gen,12,256,Grey,1.52,Intel Core I3,477,42296,26.65,4.9,42.296,Mid-Range,Intel,i3,1,8631.836734693878
Lenovo,X1,11Th Gen,32,512,Silver,1.6,Intel Core I3,303,188792,27.5,4.9,188.792,Premium,Intel,i3,1,38528.97959183673
Dell,15,11Th Gen,12,512,White,1.9,Intel Core I5,540,143776,23.685000000000002,4.4,143.776,Premium,Intel,i5,1,32676.363636363632
Acer,16,11Th Gen,12,1024,White,1.41,Intel Core I3,904,64525,23.205,2.6,64.525,Mid-Range,Intel,i3,1,24817.30769230769
