Laptop_Name,Model_Name,Laptop_Gen,Ram,Rom,Color,Weight_In_Kg,Core,Review,Price,Offer,Rating
Hp,Inspiron,12th Gen,12.0,1024.0,Blue,1.78,Intel Core i3,,103185.24,22.65,4.4
Asus,VivoBook,12th Gen,32.0,1024.0,Silver,1.54,Intel Core i5,,192028.41,,4.7
Acer,14,13th Gen,32.0,512.0,Grey,2.51,Intel Core i5,454.86,185168.96,39.55,3.1
Asus,Inspiron,13th Gen,32.0,512.0,Grey,2.34,Intel Core i7,,129527.72,11.53,3.4
Hp,16,10th Gen,8.0,512.0,Blue,2.68,AMD Ryzen 5,571.3,122641.4,,3.6
Dell,Inspiron,11th Gen,12.0,1024.0,White,1.92,Intel Core i7,335.5,50723.36,19.39,3.1
Dell,15,10th Gen,8.0,256.0,Blue,2.27,AMD Ryzen 5,206.32,21945.59,,2.9
Dell,X1,11th Gen,8.0,1024.0,Blue,1.23,Intel Core i3,338.43,48102.98,,2.7
Asus,14,11th Gen,16.0,256.0,White,1.63,Intel Core i3,,103700.45,,3.1
Acer,Inspiron,13th Gen,4.0,1024.0,Black,1.64,Intel Core i3,,126886.28,28.45,3.5
Acer,X1,12th Gen,32.0,1024.0,White,1.97,Intel Core i5,387.49,41971.75,,3.6
Lenovo,14,12th Gen,32.0,512.0,Silver,1.81,Intel Core i7,101.56,164484.64,,4.9
Acer,VivoBook,12th Gen,8.0,,Black,2.21,AMD Ryzen 3,,63759.4,45.31,4.7
Acer,VivoBook,12th Gen,32.0,512.0,White,2.29,AMD Ryzen 3,,27111.62,,4.6
Lenovo,X1,12th Gen,4.0,1024.0,Blue,1.49,Intel Core i5,728.84,48330.2,,3.3
Hp,14,12th Gen,8.0,1024.0,White,2.74,AMD Ryzen 3,,51344.97,17.01,4.8
Lenovo,15,12th Gen,32.0,256.0,White,2.59,Intel Core i5,476.91,112087.05,,4.2
Acer,16,13th Gen,16.0,512.0,Silver,1.7,AMD Ryzen 3,,74673.79,28.89,4.0
Lenovo,X1,13th Gen,8.0,1024.0,Grey,2.5,AMD Ryzen 7,164.83,85740.49,8.5,2.8
Lenovo,VivoBook,13th Gen,32.0,256.0,Black,2.98,AMD Ryzen 5,141.1,34497.6,,3.8
Acer,16,12th Gen,12.0,256.0,Grey,1.87,AMD Ryzen 5,,189504.35,41.25,3.0
Acer,VivoBook,11th Gen,4.0,512.0,White,2.08,AMD Ryzen 3,870.37,40416.39,,4.9
Hp,16,12th Gen,32.0,1024.0,Blue,1.21,Intel Core i3,,50439.89,23.26,3.7
Dell,VivoBook,11th Gen,16.0,1024.0,Blue,1.66,Intel Core i3,334.5,117092.56,,4.2
Dell,X1,11th Gen,16.0,256.0,Black,1.26,AMD Ryzen 3,,67659.16,,3.6
Asus,X1,10th Gen,16.0,256.0,White,2.73,Intel Core i7,,160410.2,,4.0
Hp,VivoBook,10th Gen,32.0,256.0,Black,2.15,Intel Core i7,695.61,62399.64,18.25,5.0
Hp,16,13th Gen,16.0,512.0,Black,2.11,AMD Ryzen 5,,22241.82,49.73,3.3
Dell,16,12th Gen,4.0,256.0,Black,2.39,Intel Core i7,,162581.21,27.81,3.9
Lenovo,15,12th Gen,16.0,256.0,Silver,2.93,AMD Ryzen 7,903.05,182565.87,9.57,3.9
Acer,VivoBook,13th Gen,12.0,1024.0,Silver,1.82,Intel Core i7,346.0,68824.21,16.94,3.1
Asus,X1,13th Gen,16.0,256.0,Black,2.18,AMD Ryzen 5,,150246.13,,3.8
Lenovo,15,13th Gen,4.0,256.0,White,1.53,Intel Core i7,680.39,82458.28,,4.9
Hp,14,12th Gen,8.0,1024.0,Black,1.71,Intel Core i3,324.39,198785.71,27.83,4.3
Asus,X1,12th Gen,12.0,256.0,Blue,2.18,AMD Ryzen 5,,196813.46,11.22,3.1
Hp,VivoBook,12th Gen,32.0,1024.0,White,1.66,AMD Ryzen 3,242.0,135961.95,8.7,3.2
Lenovo,15,12th Gen,16.0,1024.0,Blue,2.76,Intel Core i5,,40703.27,22.47,2.6
Hp,16,13th Gen,12.0,512.0,Silver,1.2,Intel Core i3,789.25,99479.45,22.43,2.5
Dell,15,13th Gen,4.0,1024.0,White,2.7,AMD Ryzen 7,,28581.19,44.54,4.1
Acer,VivoBook,12th Gen,16.0,256.0,Grey,2.51,AMD Ryzen 5,601.02,171832.67,,2.6
Lenovo,Inspiron,11th Gen,12.0,256.0,Black,1.72,AMD Ryzen 3,,154316.44,,2.7
Acer,VivoBook,10th Gen,4.0,256.0,Silver,2.2,AMD Ryzen 7,,191746.5,30.3,2.7
Lenovo,VivoBook,11th Gen,16.0,512.0,Grey,2.48,AMD Ryzen 3,764.73,179204.84,3.43,3.8
Dell,X1,12th Gen,16.0,512.0,Black,2.77,AMD Ryzen 7,748.89,57959.34,,4.1
Asus,16,11th Gen,12.0,256.0,Blue,2.18,AMD Ryzen 7,549.12,166648.36,42.79,3.4
Hp,Inspiron,13th Gen,16.0,256.0,Silver,1.81,AMD Ryzen 3,533.43,126651.62,,4.8
Dell,VivoBook,12th Gen,8.0,512.0,Silver,2.49,AMD Ryzen 5,967.69,78109.42,21.83,4.3
Acer,Inspiron,11th Gen,32.0,512.0,Silver,1.35,AMD Ryzen 3,,48558.7,,4.4
Lenovo,14,10th Gen,16.0,512.0,Blue,1.7,AMD Ryzen 5,474.19,78593.54,25.07,3.3
Hp,16,13th Gen,16.0,512.0,Black,2.15,Intel Core i5,,104624.69,34.32,3.8
Asus,Inspiron,10th Gen,16.0,256.0,Silver,1.4,AMD Ryzen 5,,182005.75,,4.0
Hp,X1,12th Gen,16.0,256.0,Black,1.69,AMD Ryzen 7,,68230.43,18.39,4.5
Lenovo,VivoBook,13th Gen,8.0,512.0,Grey,2.9,AMD Ryzen 7,,107135.99,,2.9
Dell,16,13th Gen,16.0,512.0,Silver,2.71,Intel Core i5,,132170.44,21.85,3.0
Acer,16,10th Gen,12.0,512.0,White,1.33,Intel Core i5,,45607.35,,3.6
Lenovo,X1,11th Gen,12.0,256.0,White,2.92,AMD Ryzen 3,732.76,192224.95,26.34,2.7
Hp,Inspiron,10th Gen,4.0,1024.0,Grey,1.79,Intel Core i3,,85211.64,20.7,3.9
Asus,Inspiron,11th Gen,4.0,512.0,Blue,1.43,AMD Ryzen 5,663.77,180956.39,8.72,3.8
Lenovo,VivoBook,13th Gen,4.0,512.0,Grey,2.28,Intel Core i3,412.39,199454.73,14.51,3.7
Lenovo,14,12th Gen,4.0,512.0,Silver,1.36,AMD Ryzen 3,,35883.93,16.8,2.7
Asus,VivoBook,10th Gen,4.0,256.0,White,2.46,Intel Core i7,,170248.5,7.33,2.7
Dell,14,10th Gen,12.0,1024.0,White,2.4,Intel Core i7,,64908.17,,2.6
Dell,VivoBook,11th Gen,32.0,256.0,Silver,1.36,AMD Ryzen 7,,65403.65,48.17,2.8
Acer,16,13th Gen,16.0,256.0,Grey,1.32,Intel Core i3,,47590.29,16.57,3.5
Lenovo,Inspiron,13th Gen,32.0,1024.0,White,2.32,Intel Core i3,,140535.49,,4.0
Lenovo,Inspiron,12th Gen,8.0,512.0,Blue,1.6,AMD Ryzen 7,335.1,45617.43,,4.0
Acer,Inspiron,10th Gen,16.0,512.0,Silver,1.95,AMD Ryzen 3,,79054.54,28.13,4.0
Acer,16,13th Gen,4.0,512.0,Blue,1.48,Intel Core i5,,109380.02,,2.5
Hp,16,13th Gen,4.0,256.0,Black,2.11,Intel Core i7,551.62,25649.22,18.82,4.3
Hp,VivoBook,10th Gen,16.0,1024.0,Silver,2.02,Intel Core i3,512.64,110520.94,,4.0
Dell,16,12th Gen,32.0,1024.0,Blue,2.5,Intel Core i7,954.97,31572.96,,3.8
Asus,16,10th Gen,4.0,1024.0,Grey,2.11,AMD Ryzen 5,,42906.08,15.28,3.8
Lenovo,16,10th Gen,8.0,512.0,Blue,2.04,AMD Ryzen 5,,63060.28,,3.6
Lenovo,X1,12th Gen,32.0,512.0,White,2.0,AMD Ryzen 3,,43533.6,38.68,4.9
Hp,X1,12th Gen,12.0,512.0,Black,2.87,AMD Ryzen 3,,138105.71,44.15,4.9
Hp,X1,12th Gen,4.0,1024.0,Silver,1.3,Intel Core i7,873.07,50497.33,1.77,4.7
Hp,16,11th Gen,16.0,256.0,Silver,1.37,AMD Ryzen 3,877.34,191532.17,,2.6
Acer,15,12th Gen,16.0,512.0,Blue,2.37,Intel Core i5,,132945.89,,4.9
Acer,15,11th Gen,4.0,512.0,Grey,2.52,Intel Core i3,,170122.46,14.9,4.4
Acer,14,13th Gen,12.0,256.0,Black,1.42,Intel Core i7,,107033.38,,3.8
Lenovo,14,13th Gen,4.0,512.0,Grey,1.96,Intel Core i3,825.74,46566.21,,3.3
Hp,14,12th Gen,8.0,512.0,Silver,2.3,Intel Core i3,970.35,194268.14,,3.0
Dell,Inspiron,13th Gen,8.0,512.0,Grey,1.5,AMD Ryzen 3,,97485.52,17.18,2.7
Dell,16,10th Gen,32.0,512.0,Black,2.32,Intel Core i5,642.91,65277.67,,4.7
Lenovo,VivoBook,11th Gen,32.0,512.0,Blue,1.75,Intel Core i7,554.74,179269.0,3.48,2.6
Lenovo,Inspiron,11th Gen,32.0,1024.0,Black,2.4,AMD Ryzen 7,532.94,101977.17,,3.2
Lenovo,16,13th Gen,12.0,256.0,White,2.84,AMD Ryzen 3,782.96,42753.39,0.95,3.4
Lenovo,VivoBook,10th Gen,32.0,256.0,Grey,1.76,Intel Core i5,614.12,199733.13,28.32,3.4
Dell,16,11th Gen,32.0,512.0,Grey,1.34,Intel Core i5,,40567.91,6.6,4.2
Acer,14,10th Gen,8.0,256.0,Grey,1.33,Intel Core i5,640.62,131116.07,,3.2
Asus,14,11th Gen,12.0,1024.0,White,1.34,Intel Core i5,,197022.58,,5.0
Asus,16,10th Gen,8.0,256.0,White,1.46,Intel Core i3,,197514.28,42.88,3.6
Dell,15,10th Gen,8.0,256.0,Grey,1.78,AMD Ryzen 5,814.91,180984.39,43.15,4.4
Dell,14,11th Gen,16.0,512.0,White,2.46,Intel Core i7,,92844.65,,3.5
Lenovo,VivoBook,13th Gen,12.0,512.0,Grey,1.22,AMD Ryzen 3,125.99,176839.0,,3.4
Lenovo,14,12th Gen,12.0,1024.0,White,2.28,AMD Ryzen 3,,20753.87,,2.9
Acer,VivoBook,10th Gen,12.0,256.0,White,1.6,AMD Ryzen 3,953.4,180139.81,23.62,3.9
Dell,15,11th Gen,8.0,1024.0,Black,1.86,AMD Ryzen 5,,175715.65,,4.1
Dell,15,10th Gen,8.0,512.0,Silver,2.39,AMD Ryzen 5,,178122.68,35.93,4.2
Hp,14,11th Gen,32.0,1024.0,Blue,2.22,Intel Core i7,130.85,120645.99,3.63,3.4
Asus,Inspiron,10th Gen,8.0,256.0,Grey,2.32,Intel Core i3,,136018.9,,3.3
Acer,15,10th Gen,12.0,512.0,Blue,2.46,AMD Ryzen 3,,189560.69,,2.6
Asus,16,10th Gen,16.0,1024.0,Black,1.37,Intel Core i3,,90962.31,,2.8
Hp,VivoBook,11th Gen,16.0,512.0,Grey,2.57,AMD Ryzen 7,,133935.37,41.58,3.8
Lenovo,14,12th Gen,12.0,1024.0,Grey,1.22,Intel Core i3,474.1,69041.46,25.14,4.5
Lenovo,14,11th Gen,32.0,1024.0,White,1.8,Intel Core i3,,64484.66,45.47,4.5
Hp,15,10th Gen,12.0,256.0,Grey,1.75,AMD Ryzen 3,,94098.39,,2.6
Hp,VivoBook,13th Gen,16.0,256.0,Grey,2.16,AMD Ryzen 5,,137070.31,43.0,3.0
Asus,16,10th Gen,16.0,512.0,White,1.4,AMD Ryzen 3,,182014.83,1.73,3.7
Acer,16,10th Gen,16.0,256.0,White,1.42,AMD Ryzen 3,384.44,30203.5,46.25,3.9
Acer,16,12th Gen,16.0,256.0,Grey,2.85,AMD Ryzen 5,,119197.72,5.59,4.5
Asus,15,12th Gen,4.0,512.0,White,1.95,Intel Core i7,407.81,41250.93,28.81,3.4
Dell,16,13th Gen,8.0,512.0,White,2.95,AMD Ryzen 7,860.41,116989.48,,3.4
Lenovo,VivoBook,13th Gen,8.0,512.0,Grey,1.43,Intel Core i7,830.84,45241.57,2.14,4.3
Hp,X1,12th Gen,16.0,512.0,Silver,2.49,AMD Ryzen 5,954.34,104712.28,20.5,2.7
Acer,X1,13th Gen,12.0,1024.0,Black,2.0,AMD Ryzen 3,,30238.04,,3.4
Dell,VivoBook,10th Gen,8.0,256.0,White,2.12,Intel Core i3,757.86,100004.11,,4.0
Lenovo,VivoBook,11th Gen,16.0,512.0,White,1.44,Intel Core i5,,47617.1,39.35,3.8
Dell,Inspiron,13th Gen,16.0,1024.0,White,1.23,AMD Ryzen 3,617.03,88512.73,1.84,3.6
Acer,16,13th Gen,8.0,1024.0,Grey,1.87,Intel Core i7,,124936.8,,4.3
Asus,16,13th Gen,8.0,256.0,Blue,1.53,AMD Ryzen 5,740.94,127475.24,,4.4
Asus,15,13th Gen,32.0,1024.0,Blue,2.86,AMD Ryzen 7,304.6,153680.4,,2.7
Dell,VivoBook,10th Gen,16.0,1024.0,Blue,2.78,AMD Ryzen 7,,130530.52,,4.7
Hp,VivoBook,13th Gen,4.0,512.0,Grey,2.64,AMD Ryzen 3,,47971.85,,4.1
Asus,VivoBook,13th Gen,12.0,256.0,Silver,2.33,AMD Ryzen 5,,104382.86,,2.9
Hp,16,13th Gen,16.0,1024.0,White,2.93,Intel Core i3,,120852.24,18.49,3.6
Asus,VivoBook,12th Gen,12.0,1024.0,White,1.32,Intel Core i5,937.82,97170.52,,4.0
Dell,14,12th Gen,12.0,1024.0,Grey,2.77,Intel Core i3,248.59,164467.66,46.62,3.0
Hp,14,11th Gen,16.0,256.0,White,2.64,Intel Core i5,544.11,119812.25,,4.0
Dell,16,13th Gen,4.0,512.0,White,1.48,Intel Core i7,217.78,101194.02,,4.4
Hp,Inspiron,11th Gen,4.0,1024.0,Grey,2.9,AMD Ryzen 7,880.72,156398.44,,4.9
Asus,X1,10th Gen,16.0,1024.0,White,1.84,AMD Ryzen 5,849.98,192161.24,,5.0
Hp,VivoBook,13th Gen,12.0,512.0,Grey,1.97,Intel Core i5,,22174.43,2.99,2.8
Acer,16,11th Gen,32.0,1024.0,Black,2.63,AMD Ryzen 5,957.27,74928.2,16.92,3.1
Lenovo,VivoBook,12th Gen,12.0,256.0,Silver,2.07,Intel Core i3,,21953.52,,2.6
Hp,X1,12th Gen,32.0,1024.0,Blue,2.0,Intel Core i5,,160913.98,16.3,3.5
Lenovo,15,11th Gen,4.0,512.0,Grey,2.26,AMD Ryzen 5,,150498.04,45.23,3.2
Dell,14,13th Gen,32.0,1024.0,Silver,2.81,Intel Core i7,,92655.94,38.54,2.9
Asus,14,10th Gen,8.0,1024.0,Blue,2.1,AMD Ryzen 3,,33346.03,,4.2
Dell,15,13th Gen,32.0,256.0,White,2.55,AMD Ryzen 5,651.08,125619.64,,4.5
Dell,X1,10th Gen,12.0,512.0,Grey,1.42,Intel Core i5,,58188.12,,5.0
Hp,15,12th Gen,4.0,256.0,Silver,1.5,AMD Ryzen 7,,99588.17,,4.0
Asus,Inspiron,12th Gen,12.0,256.0,Silver,2.44,Intel Core i5,,27262.36,,4.5
Hp,15,11th Gen,16.0,256.0,Blue,2.52,AMD Ryzen 7,464.55,69194.33,15.92,4.3
Asus,X1,11th Gen,16.0,512.0,Grey,2.73,AMD Ryzen 5,242.9,53830.16,,3.9
Lenovo,X1,11th Gen,8.0,256.0,Grey,1.46,Intel Core i7,346.6,72252.03,,3.2
Asus,14,11th Gen,12.0,256.0,Silver,2.63,AMD Ryzen 5,,152822.85,,3.7
Hp,14,11th Gen,12.0,1024.0,Black,1.26,Intel Core i3,546.25,77896.21,8.56,3.6
Acer,16,13th Gen,8.0,512.0,Silver,2.21,AMD Ryzen 7,855.08,82843.61,,3.9
Hp,X1,11th Gen,8.0,1024.0,Silver,2.6,AMD Ryzen 5,134.62,46061.72,24.66,4.4
Asus,Inspiron,10th Gen,16.0,256.0,Silver,1.54,Intel Core i7,387.83,63994.31,49.58,4.0
Hp,VivoBook,10th Gen,16.0,256.0,White,2.99,AMD Ryzen 7,,95710.28,29.94,4.4
Acer,14,11th Gen,32.0,1024.0,Blue,1.34,,852.81,105745.07,,4.3
Hp,16,10th Gen,12.0,1024.0,Silver,2.51,AMD Ryzen 5,232.99,39662.44,29.08,4.1
Acer,VivoBook,13th Gen,32.0,1024.0,Silver,1.43,AMD Ryzen 3,986.73,35982.92,,2.7
Acer,14,11th Gen,16.0,256.0,Black,2.7,AMD Ryzen 3,557.46,135872.32,4.55,2.6
Acer,VivoBook,11th Gen,8.0,512.0,Grey,1.65,AMD Ryzen 3,,78232.42,,3.3
Acer,Inspiron,12th Gen,16.0,512.0,Silver,2.89,Intel Core i5,,61262.41,45.94,4.3
Lenovo,14,12th Gen,4.0,512.0,Black,2.51,AMD Ryzen 5,,132340.07,10.43,4.3
Hp,16,12th Gen,16.0,512.0,Grey,1.77,AMD Ryzen 5,354.3,136762.77,,3.0
Lenovo,15,12th Gen,4.0,512.0,Black,,Intel Core i5,,193422.27,,4.4
Hp,VivoBook,13th Gen,4.0,256.0,Silver,1.76,AMD Ryzen 5,,71044.98,19.75,3.9
Hp,VivoBook,10th Gen,32.0,256.0,White,2.63,Intel Core i5,710.88,129660.99,,3.8
Acer,16,13th Gen,12.0,512.0,Blue,2.97,AMD Ryzen 5,769.09,137395.04,,3.1
Hp,15,10th Gen,8.0,512.0,Silver,1.64,Intel Core i7,,185364.42,,3.2
Acer,16,12th Gen,32.0,256.0,Grey,1.63,AMD Ryzen 7,933.12,166888.53,40.97,3.5
Acer,Inspiron,13th Gen,8.0,1024.0,Black,2.31,Intel Core i5,243.41,111463.22,,4.2
Lenovo,14,10th Gen,12.0,1024.0,Grey,2.02,AMD Ryzen 3,,177622.16,,4.2
Dell,Inspiron,11th Gen,8.0,256.0,Blue,2.2,AMD Ryzen 5,613.61,109864.54,,2.7
Acer,VivoBook,10th Gen,16.0,512.0,Blue,2.46,AMD Ryzen 5,,107573.83,22.6,3.5
Asus,14,13th Gen,12.0,1024.0,Blue,2.87,Intel Core i3,,83123.85,,4.0
Lenovo,Inspiron,13th Gen,8.0,1024.0,Blue,2.27,Intel Core i3,522.2,50943.86,43.3,3.5
Asus,16,12th Gen,4.0,512.0,Black,1.46,Intel Core i3,,149765.63,,2.6
Acer,14,13th Gen,4.0,512.0,Blue,1.84,Intel Core i3,386.66,86339.32,,2.6
Hp,14,10th Gen,4.0,1024.0,Grey,,AMD Ryzen 3,,37964.27,2.24,4.3
Acer,15,10th Gen,4.0,1024.0,Silver,2.3,AMD Ryzen 5,,104774.94,,2.9
Hp,Inspiron,11th Gen,12.0,1024.0,Black,2.69,Intel Core i5,,107787.1,31.45,2.6
Dell,X1,10th Gen,32.0,1024.0,White,2.95,AMD Ryzen 5,631.93,178095.9,,2.5
Dell,X1,12th Gen,12.0,1024.0,Blue,2.55,Intel Core i5,320.22,157466.89,48.15,3.2
Hp,VivoBook,11th Gen,12.0,256.0,Grey,1.65,Intel Core i3,,61012.47,,4.5
Acer,X1,10th Gen,4.0,256.0,Blue,1.68,AMD Ryzen 3,,115514.02,14.16,5.0
Asus,VivoBook,13th Gen,12.0,512.0,Blue,1.27,Intel Core i3,748.35,103962.35,,3.5
Acer,VivoBook,10th Gen,16.0,512.0,Black,1.72,AMD Ryzen 5,379.3,47338.47,45.03,4.2
Asus,15,10th Gen,16.0,512.0,Blue,2.63,Intel Core i7,209.7,129470.03,,4.3
Lenovo,Inspiron,12th Gen,12.0,256.0,Black,1.42,Intel Core i5,370.81,135780.72,,4.9
Hp,14,12th Gen,12.0,1024.0,White,1.99,AMD Ryzen 5,,169540.75,,2.7
Lenovo,VivoBook,12th Gen,12.0,512.0,Silver,2.64,AMD Ryzen 3,,66440.78,41.39,4.4
Hp,X1,12th Gen,32.0,1024.0,Grey,2.73,AMD Ryzen 3,467.58,58817.7,27.4,2.8
Lenovo,X1,13th Gen,16.0,512.0,Blue,1.48,Intel Core i7,,118818.45,6.48,3.5
Asus,14,12th Gen,4.0,256.0,Black,2.28,AMD Ryzen 5,,79228.69,32.84,3.6
Hp,Inspiron,12th Gen,8.0,512.0,Black,2.25,AMD Ryzen 7,,108754.24,,3.0
Asus,VivoBook,12th Gen,32.0,1024.0,Blue,1.8,Intel Core i3,,176957.97,46.95,3.4
Dell,15,11th Gen,4.0,1024.0,Black,1.52,AMD Ryzen 7,214.27,185142.85,44.7,3.6
Asus,16,12th Gen,16.0,1024.0,White,,AMD Ryzen 3,177.98,65780.46,25.36,3.1
Asus,14,13th Gen,4.0,256.0,Blue,1.75,AMD Ryzen 7,,82850.52,3.17,4.1
Hp,14,13th Gen,12.0,,Blue,2.43,AMD Ryzen 7,,62656.93,41.46,3.1
Acer,VivoBook,10th Gen,8.0,256.0,Silver,2.47,Intel Core i3,,98191.82,0.67,3.2
Acer,15,10th Gen,16.0,1024.0,Silver,2.8,Intel Core i5,919.68,135252.52,,3.9
Asus,Inspiron,10th Gen,16.0,256.0,Grey,1.25,AMD Ryzen 5,955.16,176799.81,,4.0
Hp,14,13th Gen,32.0,1024.0,Grey,2.24,AMD Ryzen 3,949.72,170624.59,18.21,3.9
Dell,16,11th Gen,8.0,1024.0,Grey,1.52,Intel Core i5,,83090.63,,4.7
Acer,VivoBook,10th Gen,4.0,256.0,Grey,1.73,AMD Ryzen 7,,134238.77,,3.0
Hp,14,11th Gen,16.0,1024.0,Silver,1.3,AMD Ryzen 3,625.95,90110.56,,4.5
Asus,X1,13th Gen,16.0,256.0,Blue,2.18,AMD Ryzen 5,137.65,145464.7,,4.3
Lenovo,Inspiron,10th Gen,32.0,1024.0,Grey,2.29,Intel Core i5,684.67,49763.4,,3.5
Dell,Inspiron,13th Gen,12.0,256.0,Grey,2.84,AMD Ryzen 5,,151355.2,,3.8
Lenovo,X1,11th Gen,8.0,256.0,Blue,1.21,AMD Ryzen 3,,47908.95,,4.9
Acer,14,12th Gen,8.0,512.0,Blue,1.9,AMD Ryzen 3,349.98,173135.24,,4.2
Acer,15,12th Gen,32.0,256.0,Black,2.97,AMD Ryzen 3,194.46,197431.49,,3.5
Acer,X1,10th Gen,4.0,256.0,Blue,1.33,Intel Core i5,342.24,80418.13,,4.5
Acer,Inspiron,13th Gen,8.0,512.0,White,2.33,AMD Ryzen 3,,171632.2,,3.9
Dell,Inspiron,12th Gen,4.0,1024.0,White,1.62,Intel Core i5,405.83,35858.09,39.12,4.7
Lenovo,16,13th Gen,12.0,256.0,Silver,1.98,Intel Core i5,,134811.61,20.18,4.2
Hp,X1,11th Gen,4.0,512.0,White,2.47,Intel Core i7,,194405.84,,3.4
Hp,14,11th Gen,4.0,1024.0,Black,2.83,AMD Ryzen 7,385.33,116349.19,12.93,3.6
Lenovo,14,13th Gen,32.0,512.0,White,2.32,AMD Ryzen 5,909.23,191682.44,17.56,2.9
Asus,15,10th Gen,32.0,1024.0,White,1.52,AMD Ryzen 7,,102582.15,,4.1
Asus,Inspiron,13th Gen,12.0,512.0,Grey,1.92,AMD Ryzen 3,867.7,115845.28,36.07,3.8
Acer,16,10th Gen,8.0,1024.0,Silver,1.6,Intel Core i5,,173133.56,30.46,3.4
Asus,X1,12th Gen,32.0,512.0,Blue,1.43,AMD Ryzen 3,244.35,100890.79,,3.6
Lenovo,Inspiron,11th Gen,12.0,512.0,Blue,1.67,Intel Core i7,591.79,54832.37,,3.2
Hp,16,13th Gen,12.0,512.0,Silver,1.37,AMD Ryzen 5,835.53,73990.21,,3.0
Acer,VivoBook,13th Gen,4.0,256.0,Grey,1.57,AMD Ryzen 7,788.18,36566.22,12.08,3.8
Asus,X1,12th Gen,4.0,256.0,Blue,1.57,AMD Ryzen 5,294.71,37433.54,20.86,3.6
Dell,VivoBook,11th Gen,4.0,1024.0,Silver,1.4,Intel Core i3,324.87,65673.68,47.93,3.5
Acer,14,10th Gen,4.0,1024.0,Blue,2.75,Intel Core i3,,53146.06,12.88,3.5
Lenovo,X1,13th Gen,12.0,1024.0,Silver,2.06,Intel Core i3,,30432.17,,3.6
Lenovo,Inspiron,12th Gen,32.0,512.0,Blue,2.58,AMD Ryzen 7,334.98,172945.71,,2.8
Hp,16,13th Gen,16.0,256.0,Black,2.82,AMD Ryzen 5,,170349.6,,3.1
Hp,VivoBook,13th Gen,32.0,512.0,White,2.84,Intel Core i5,,139521.74,27.49,3.4
Asus,VivoBook,13th Gen,12.0,1024.0,Blue,2.35,AMD Ryzen 7,965.3,73202.28,,3.1
Dell,16,12th Gen,12.0,512.0,White,1.27,AMD Ryzen 3,,162833.76,3.68,3.2
Hp,X1,13th Gen,16.0,512.0,Black,2.01,Intel Core i5,591.18,90512.21,,3.6
Lenovo,VivoBook,12th Gen,4.0,256.0,Black,2.34,AMD Ryzen 3,485.28,108043.79,16.37,2.8
Hp,VivoBook,12th Gen,16.0,512.0,Grey,1.79,AMD Ryzen 5,,109404.13,36.85,5.0
Asus,16,12th Gen,16.0,1024.0,Grey,2.74,Intel Core i3,,119715.05,44.38,4.5
Asus,Inspiron,10th Gen,32.0,1024.0,Grey,2.09,AMD Ryzen 5,897.38,196436.98,,4.6
Hp,15,12th Gen,4.0,1024.0,White,2.96,AMD Ryzen 7,,186410.46,,3.1
Asus,15,10th Gen,16.0,256.0,Blue,2.07,Intel Core i3,255.21,55656.99,,3.1
Dell,14,13th Gen,32.0,512.0,White,2.03,AMD Ryzen 5,,108676.06,39.49,3.7
Asus,14,13th Gen,8.0,1024.0,Black,2.74,Intel Core i5,890.94,186451.49,,2.9
Dell,X1,11th Gen,8.0,1024.0,Silver,2.49,AMD Ryzen 3,,96001.74,46.03,3.3
Acer,Inspiron,13th Gen,12.0,256.0,Black,1.77,AMD Ryzen 7,947.53,102396.06,18.69,3.7
Dell,14,12th Gen,8.0,1024.0,Black,1.22,AMD Ryzen 5,431.57,51385.92,,3.9
Acer,VivoBook,10th Gen,16.0,1024.0,White,1.92,AMD Ryzen 7,,74416.67,37.01,2.6
Lenovo,15,13th Gen,4.0,256.0,Blue,2.32,AMD Ryzen 3,991.97,192995.69,,2.7
Asus,VivoBook,10th Gen,32.0,1024.0,White,1.99,Intel Core i7,,71254.31,,3.4
Asus,VivoBook,11th Gen,16.0,1024.0,Blue,2.67,AMD Ryzen 3,545.66,98854.85,,3.4
Asus,X1,13th Gen,32.0,512.0,Black,1.51,Intel Core i3,730.32,101251.19,36.22,3.5
Acer,VivoBook,10th Gen,8.0,,Silver,2.86,Intel Core i5,,137350.39,9.84,3.3
Asus,X1,13th Gen,4.0,512.0,Blue,2.86,AMD Ryzen 7,787.32,164907.94,,3.6
Acer,Inspiron,13th Gen,32.0,1024.0,Grey,2.35,Intel Core i5,,69326.45,48.94,4.6
Hp,16,12th Gen,4.0,256.0,White,1.97,Intel Core i7,693.4,136256.88,,2.8
Asus,14,10th Gen,16.0,1024.0,Silver,2.88,AMD Ryzen 3,,39371.38,,3.5
Hp,15,13th Gen,8.0,1024.0,Grey,2.82,AMD Ryzen 7,,25630.73,,2.9
Asus,15,10th Gen,16.0,1024.0,Grey,2.03,Intel Core i5,,178917.91,,4.2
Dell,X1,10th Gen,4.0,512.0,White,1.46,AMD Ryzen 7,,76392.53,,4.5
Lenovo,15,10th Gen,4.0,256.0,Blue,1.87,Intel Core i3,263.24,83227.9,23.63,2.6
Dell,16,13th Gen,12.0,1024.0,Grey,1.47,Intel Core i5,,103761.04,44.41,3.9
Acer,14,12th Gen,12.0,1024.0,Grey,1.42,Intel Core i5,,79130.05,,4.5
Hp,16,13th Gen,8.0,1024.0,Black,2.8,AMD Ryzen 7,,150895.4,,4.8
Dell,14,11th Gen,12.0,256.0,Black,1.29,Intel Core i3,,100838.54,,3.7
